Ga0335046|Ga0335046_0000075 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:Archaeplastida:plas(0.9600),p:Chlorophyta:plas-Chlorophyta_X:plas(0.8640),c:Chlorophyceae:plas(0.6566),o:Sphaeropleales:plas(0.4531),f:Sphaeropleales_X:plas(0.3036),g:Raphidocelis:plas(0.1579),s:Raphidocelis_subcapitata:plas(0.0821)	+	k:Eukaryota:plas,d:Archaeplastida:plas,p:Chlorophyta:plas-Chlorophyta_X:plas
Ga0335046|Ga0335046_0000627 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.8900),d:FCB(0.5785),p:Bacteroidetes-Bacteroidetes_X(0.3760),c:Bacteroidia(0.2444),o:Chitinophagales(0.1100),f:Chitinophagales_X(0.0198),g:Chitinophagales_XX(0.0036),s:Chitinophagales_XX_sp.(0.0006)	+	k:Bacteria
Ga0335046|Ga0335046_0000116 E Predicted Eukaryotic  rRNA (1123 bp) From domain V5r to V5r on main strand	k:Bacteria(0.8900),d:PVC(0.5874),p:Verrucomicrobia-Verrucomicrobia_X(0.3818),c:Verrucomicrobiae(0.2482),o:Verrucomicrobiales(0.0422),f:Verrucomicrobiaceae(0.0051),g:Verrucomicrobiaceae_X(0.0006),s:Verrucomicrobiaceae_X_sp.(0.0001)	+	k:Bacteria
Ga0335046|Ga0335046_0001345 E Predicted Eukaryotic  rRNA (1570 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:Archaeplastida:plas(0.9900),p:Chlorophyta:plas-Chlorophyta_X:plas(0.9603),c:Trebouxiophyceae:plas(0.9315),o:Chlorellales:plas(0.8570),f:Chlorellales_X:plas(0.5742),g:Chlorella:plas(0.2297),s:Chlorella_sp.:plas(0.0735)	+	k:Eukaryota:plas,d:Archaeplastida:plas,p:Chlorophyta:plas-Chlorophyta_X:plas,c:Trebouxiophyceae:plas,o:Chlorellales:plas
Ga0335046|Ga0335046_0001719 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9800),d:Terrabacteria(0.9506),p:Actinobacteria-Actinobacteria_X(0.9221),c:Acidimicrobiia(0.7838),o:Microtrichales(0.5722),f:Microtrichales_X(0.1831),g:Microtrichales_XX(0.0586),s:Microtrichales_XX_sp.(0.0187)	+	k:Bacteria,d:Terrabacteria,p:Actinobacteria-Actinobacteria_X
Ga0335046|Ga0335046_0002939 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9900),d:Terrabacteria(0.9405),p:Actinobacteria-Actinobacteria_X(0.8841),c:Acidimicrobiia(0.6631),o:Microtrichales(0.4575),f:Microtrichaceae(0.1281),g:Sva0996_marine_group(0.0359),s:Sva0996_marine_group_sp.(0.0100)	+	k:Bacteria,d:Terrabacteria,p:Actinobacteria-Actinobacteria_X
Ga0335046|Ga0335046_0002006 E Predicted Eukaryotic  rRNA (1718 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:PVC(0.9800),p:Planctomycetes-Planctomycetes_X(0.9604),c:Planctomycetacia(0.9412),o:Planctomycetales(0.8565),f:Schlesneriaceae(0.6681),g:Planctopirus(0.5211),s:Planctopirus_sp.(0.4064)	+	k:Bacteria,d:PVC,p:Planctomycetes-Planctomycetes_X,c:Planctomycetacia,o:Planctomycetales
Ga0335046|Ga0335046_0002130 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(0.2600),d:Archaeplastida:plas(0.0650),p:Chlorophyta:plas-Chlorophyta_X:plas(0.0163),c:Chlorophyceae:plas(0.0041),o:Chlamydomonadales:plas(0.0010),f:Chlamydomonadales_X:plas(0.0003),g:Haematococcus:plas(0.0001),s:Haematococcus_lacustris:plas(0.0000)	+	
Ga0335046|Ga0335046_0002497 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9300),d:PANNAM(0.8277),p:Proteobacteria-Proteobacteria_X(0.7284),c:Alphaproteobacteria(0.4662),o:Paracaedibacterales(0.1026),f:Paracaedibacteraceae(0.0226),g:Paracaedibacteraceae_X(0.0023),s:Paracaedibacteraceae_X_sp.(0.0002)	+	k:Bacteria,d:PANNAM
Ga0335046|Ga0335046_0003078 E Predicted Eukaryotic  rRNA (1158 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:FCB(1.0000),p:Bacteroidetes-Bacteroidetes_X(1.0000),c:Bacteroidia(1.0000),o:Chitinophagales(1.0000),f:Chitinophagaceae(1.0000),g:Ferruginibacter(0.9100),s:Ferruginibacter_sp.(0.8281)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:Ferruginibacter_sp.
Ga0335046|Ga0335046_0003113 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Eukaryota:plas(0.7700),d:Archaeplastida:plas(0.5236),p:Chlorophyta:plas-Chlorophyta_X:plas(0.3456),c:Chlorophyceae:plas(0.1728),o:Chlamydomonadales:plas(0.0812),f:Chlamydomonadales_X:plas(0.0382),g:Dunaliella:plas(0.0080),s:Dunaliella_salina:plas(0.0016)	+	
Ga0335046|Ga0335046_0003932 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9700),d:PVC(0.8536),p:Verrucomicrobia-Verrucomicrobia_X(0.7512),c:Verrucomicrobiae(0.6610),o:Verrucomicrobiales(0.4098),f:Verrucomicrobiaceae(0.1434),g:Verrucomicrobiaceae_X(0.0502),s:Verrucomicrobiaceae_X_sp.(0.0176)	+	k:Bacteria,d:PVC
Ga0335046|Ga0335046_0004075 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:PANNAM(1.0000),p:Proteobacteria-Proteobacteria_X(1.0000),c:Alphaproteobacteria(1.0000),o:Rhodobacterales(0.9900),f:Rhodobacteraceae(0.9801),g:Rhodobacter(0.6273),s:Rhodobacter_sp.(0.4014)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae
Ga0335046|Ga0335046_0004143 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.3600),d:TSAR(0.0900),p:Stramenopiles-Gyrista(0.0171),c:Bacillariophyceae(0.0032),o:Bacillariales(0.0006),f:Bacillariaceae(0.0001),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0335046|Ga0335046_0004713 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.6000),d:TSAR(0.2340),p:Stramenopiles-Gyrista(0.0515),c:Bacillariophyceae(0.0108),o:Bacillariales(0.0022),f:Bacillariaceae(0.0004),g:Fragilariopsis(0.0001),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0335046|Ga0335046_0006228 E Predicted Eukaryotic  rRNA (2028 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9600),d:FCB(0.9024),p:Bacteroidetes-Bacteroidetes_X(0.8483),c:Bacteroidia(0.7974),o:Flavobacteriales(0.4306),f:NS9_marine_group(0.0517),g:NS9_marine_group_X(0.0062),s:NS9_marine_group_X_sp.(0.0007)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X
