Ga0063088|Ga0063088_1000301 E Predicted Eukaryotic  rRNA (867 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:Haptista:plas(1.0000),p:Haptophyta:plas-Haptophyta_X:plas(1.0000),c:Prymnesiophyceae:plas(1.0000),o:Phaeocystales:plas(0.9600),f:Phaeocystaceae:plas(0.9216),g:Phaeocystis:plas(0.8847),s:Phaeocystis_sp.:plas(0.8317)	+	k:Eukaryota:plas,d:Haptista:plas,p:Haptophyta:plas-Haptophyta_X:plas,c:Prymnesiophyceae:plas,o:Phaeocystales:plas,f:Phaeocystaceae:plas,g:Phaeocystis:plas,s:Phaeocystis_sp.:plas
Ga0063088|Ga0063088_1000721 E Predicted Eukaryotic  rRNA (400 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:TSAR:plas(1.0000),p:Stramenopiles:plas-Gyrista:plas(1.0000),c:Diatomeae_X:plas(0.3900),o:Diatomeae_XX:plas(0.1521),f:Diatomeae_XXX:plas(0.0578),g:Diatomeae_XXXX:plas(0.0220),s:Diatomeae_XXXX_sp.:plas(0.0083)	+	k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas
Ga0063088|Ga0063088_1000257 E Predicted Eukaryotic  rRNA (1070 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:Haptista:plas(1.0000),p:Haptophyta:plas-Haptophyta_X:plas(1.0000),c:Prymnesiophyceae:plas(1.0000),o:Phaeocystales:plas(1.0000),f:Phaeocystaceae:plas(1.0000),g:Phaeocystis:plas(1.0000),s:Phaeocystis_globosa:plas(0.3600)	+	k:Eukaryota:plas,d:Haptista:plas,p:Haptophyta:plas-Haptophyta_X:plas,c:Prymnesiophyceae:plas,o:Phaeocystales:plas,f:Phaeocystaceae:plas,g:Phaeocystis:plas
Ga0063088|Ga0063088_1006752 E Predicted Eukaryotic  rRNA (927 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:FCB(0.9900),p:Bacteroidetes-Bacteroidetes_X(0.9801),c:Bacteroidia(0.9703),o:Flavobacteriales(0.7374),f:NS7_marine_group(0.2360),g:NS7_marine_group_X(0.0755),s:NS7_marine_group_X_sp.(0.0242)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia
Ga0063088|Ga0063088_1005528 E Predicted Eukaryotic  rRNA (1411 bp) From domain V7l to V9l on main strand	k:Eukaryota(1.0000),d:TSAR(0.9500),p:Stramenopiles-Gyrista(0.8550),c:Coscinodiscophyceae(0.5130),o:Coscinodiscales(0.2719),f:Hemidiscaceae(0.1414),g:Actinocyclus(0.0735),s:Actinocyclus_sp.(0.0368)	+	k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista
Ga0063088|Ga0063088_1004578 E Predicted Eukaryotic  rRNA (201 bp) From domain V1l to V2l on main strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Telonemia-Telonemia_X(1.0000),c:Telonemia_XX(1.0000),o:Telonemia_XXX(1.0000),f:Telonemia-Group-2(0.9900),g:Telonema-Group-2(0.9702),s:Telonema_antarcticum(0.9508)	+	k:Eukaryota,d:TSAR,p:Telonemia-Telonemia_X,c:Telonemia_XX,o:Telonemia_XXX,f:Telonemia-Group-2,g:Telonema-Group-2,s:Telonema_antarcticum
Ga0063088|Ga0063088_1005812 E Predicted Eukaryotic  rRNA (417 bp) From domain V7r to V9r on main strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Cnidaria(1.0000),o:Cnidaria_X(1.0000),f:Hydrozoa(1.0000),g:Aglantha(0.7500),s:Aglantha_digitale(0.5625)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Cnidaria,o:Cnidaria_X,f:Hydrozoa
Ga0063088|Ga0063088_1006753 E Predicted Eukaryotic  rRNA (1029 bp) From domain V5r to V8l on main strand	k:Bacteria(1.0000),d:FCB(0.9900),p:Bacteroidetes-Bacteroidetes_X(0.9801),c:Bacteroidia(0.9703),o:Flavobacteriales(0.8733),f:NS7_marine_group(0.1572),g:NS7_marine_group_X(0.0283),s:NS7_marine_group_X_sp.(0.0051)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Flavobacteriales
Ga0063088|Ga0063088_1007164 E Predicted Eukaryotic  rRNA (742 bp) From domain V1l to V1l on main strand	k:Eukaryota(0.9900),d:Archaeplastida(0.3069),p:Prasinodermophyta-Prasinodermophyta_X(0.0368),c:Prasinodermophyceae(0.0044),o:Prasinodermales(0.0005),f:Prasinodermaceae(0.0001),g:Prasinoderma(0.0000),s:Prasinoderma_singulare(0.0000)	+	k:Eukaryota
Ga0063088|Ga0063088_1006930 E Predicted Eukaryotic  rRNA (95 bp) From domain V1l to V2l on main strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Telonemia-Telonemia_X(0.9600),c:Telonemia_XX(0.9216),o:Telonemia_XXX(0.8847),f:Telonemia-Group-2(0.7078),g:Telonemia-Group-2_X(0.5308),s:Telonemia-Group-2_X_sp.(0.3981)	+	k:Eukaryota,d:TSAR,p:Telonemia-Telonemia_X,c:Telonemia_XX,o:Telonemia_XXX
Ga0063088|Ga0063088_1007204 E Predicted Eukaryotic  rRNA (574 bp) From domain V7l to V9l on main strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Stramenopiles-Bigyra(1.0000),c:Opalozoa(1.0000),o:Nanomonadea(1.0000),f:MAST-3(1.0000),g:MAST-3E(1.0000),s:MAST-3E_sp.(1.0000)	+	k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra,c:Opalozoa,o:Nanomonadea,f:MAST-3,g:MAST-3E,s:MAST-3E_sp.
Ga0063088|Ga0063088_1011480 E Predicted Eukaryotic  rRNA (469 bp) From domain V7l to V9r on main strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Stramenopiles-Bigyra(1.0000),c:Opalozoa(1.0000),o:Nanomonadea(1.0000),f:MAST-3(1.0000),g:MAST-3D(0.5300),s:MAST-3D_sp.(0.2809)	+	k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra,c:Opalozoa,o:Nanomonadea,f:MAST-3
Ga0063088|Ga0063088_1011879 E Predicted Eukaryotic  rRNA (352 bp) From domain V1l to V2r on main strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Stramenopiles-Bigyra(1.0000),c:Opalozoa(1.0000),o:Nanomonadea(1.0000),f:MAST-3(1.0000),g:MAST-3B(0.8700),s:MAST-3B_sp.(0.7569)	+	k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra,c:Opalozoa,o:Nanomonadea,f:MAST-3,g:MAST-3B
Ga0063088|Ga0063088_1012399 E Predicted Eukaryotic  rRNA (902 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:PVC(0.9700),p:Planctomycetes-Planctomycetes_X(0.9409),c:Phycisphaerae(0.9033),o:Phycisphaerales(0.8310),f:Phycisphaeraceae(0.7645),g:Algisphaera(0.2676),s:Algisphaera_sp.(0.0937)	+	k:Bacteria,d:PVC,p:Planctomycetes-Planctomycetes_X,c:Phycisphaerae,o:Phycisphaerales
