Ga0157558|Ga0157558_100258 E Predicted Eukaryotic  rRNA (396 bp) From domain V1l to V1l on main strand	k:Eukaryota(1.0000),d:Excavata(1.0000),p:Discoba-Euglenozoa(1.0000),c:Euglenida(1.0000),o:Aphagea(1.0000),f:Rhabdomonadales(1.0000),g:Rhabdomonas(1.0000),s:Rhabdomonas_costata(1.0000)	+	k:Eukaryota,d:Excavata,p:Discoba-Euglenozoa,c:Euglenida,o:Aphagea,f:Rhabdomonadales,g:Rhabdomonas,s:Rhabdomonas_costata
Ga0157558|Ga0157558_102789 E Predicted Eukaryotic  rRNA (669 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.5000),d:TSAR(0.1100),p:Stramenopiles-Gyrista(0.0110),c:Bacillariophyceae(0.0010),o:Bacillariales(0.0001),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0157558|Ga0157558_100437 E Predicted Eukaryotic  rRNA (650 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.7400),d:TSAR(0.3478),p:Stramenopiles-Gyrista(0.0730),c:Bacillariophyceae(0.0139),o:Bacillariales(0.0026),f:Bacillariaceae(0.0005),g:Fragilariopsis(0.0001),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0157558|Ga0157558_102574 E Predicted Eukaryotic  rRNA (663 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(0.9900),d:Archaeplastida:plas(0.9702),p:Chlorophyta:plas-Chlorophyta_X:plas(0.9508),c:Mamiellophyceae:plas(0.9318),o:Dolichomastigales:plas(0.9038),f:Crustomastigaceae:plas(0.8767),g:Crustomastix:plas(0.8504),s:Crustomastix_stigmatica:plas(0.8249)	+	k:Eukaryota:plas,d:Archaeplastida:plas,p:Chlorophyta:plas-Chlorophyta_X:plas,c:Mamiellophyceae:plas,o:Dolichomastigales:plas,f:Crustomastigaceae:plas,g:Crustomastix:plas,s:Crustomastix_stigmatica:plas
Ga0157558|Ga0157558_104345 E Predicted Eukaryotic  rRNA (1322 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.8400),d:TSAR(0.4284),p:Stramenopiles-Gyrista(0.1242),c:Bacillariophyceae(0.0348),o:Bacillariales(0.0094),f:Bacillariaceae(0.0025),g:Fragilariopsis(0.0007),s:Fragilariopsis_kerguelensis(0.0002)	-	k:Eukaryota
Ga0157558|Ga0157558_104554 E Predicted Eukaryotic  rRNA (796 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.6100),d:TSAR(0.2013),p:Stramenopiles-Gyrista(0.0342),c:Bacillariophyceae(0.0044),o:Bacillariales(0.0005),f:Bacillariaceae(0.0001),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0157558|Ga0157558_104072 E Predicted Eukaryotic  rRNA (342 bp) From domain V4r to V4r on complementary strand	k:Eukaryota(0.9800),d:Amoebozoa(0.1372),p:Evosea-Eumycetozoa(0.0165),c:Myxogastria_Fuscisporidia(0.0018),o:Physarida(0.0001),f:Didymiidae(0.0000),g:Diderma(0.0000),s:Diderma_niveum(0.0000)	+	k:Eukaryota
Ga0157558|Ga0157558_104330 E Predicted Eukaryotic  rRNA (229 bp) From domain V1l to V1l on main strand	k:Eukaryota(1.0000),d:Excavata(1.0000),p:Discoba-Discoba_X(1.0000),c:Heterolobosea(1.0000),o:Acrasida(1.0000),f:Acrasidae(1.0000),g:Allovahlkampfia(1.0000),s:Allovahlkampfia_sp.(1.0000)	+	k:Eukaryota,d:Excavata,p:Discoba-Discoba_X,c:Heterolobosea,o:Acrasida,f:Acrasidae,g:Allovahlkampfia,s:Allovahlkampfia_sp.
Ga0157558|Ga0157558_106009 E Predicted Eukaryotic  rRNA (340 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.4200),d:Obazoa(0.0462),p:Opisthokonta-Fungi(0.0046),c:Opisthosporidia(0.0005),o:Microsporida(0.0000),f:Microsporida_X(0.0000),g:Nosema(0.0000),s:Nosema_bombycis(0.0000)	+	
Ga0157558|Ga0157558_105972 E Predicted Eukaryotic  rRNA (327 bp) From domain V4r to V4r on complementary strand	k:Eukaryota(1.0000),d:TSAR(0.6000),p:Stramenopiles-Bigyra(0.0960),c:Opalozoa(0.0154),o:Placidida(0.0025),f:Placidiales(0.0004),g:Wobblia(0.0001),s:Wobblia_pacifica(0.0000)	+	k:Eukaryota
