Ga0314705|Ga0314705_10790708 E Predicted Eukaryotic  rRNA (495 bp) From domain V9r to V9r on complementary strand	k:Eukaryota(0.9500),d:TSAR(0.3800),p:Stramenopiles-Gyrista(0.0798),c:Bacillariophyceae(0.0112),o:Bacillariales(0.0012),f:Bacillariaceae(0.0001),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0314705|Ga0314705_10503098 E Predicted Eukaryotic  rRNA (538 bp) From domain V1l to V3r on complementary strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Arthropoda(1.0000),o:Crustacea(1.0000),f:Maxillopoda(1.0000),g:Acartia(1.0000),s:Acartia_clausii(1.0000)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Maxillopoda,g:Acartia,s:Acartia_clausii
Ga0314705|Ga0314705_10514512 E Predicted Eukaryotic  rRNA (641 bp) From domain V1l to V1l on main strand	k:Eukaryota(0.9900),d:TSAR(0.2079),p:Stramenopiles-Gyrista(0.0312),c:Bacillariophyceae(0.0034),o:Bacillariales(0.0002),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0314705|Ga0314705_10363736 E Predicted Eukaryotic  rRNA (531 bp) From domain V1l to V3r on complementary strand	k:Eukaryota(1.0000),d:Obazoa(0.6400),p:Opisthokonta-Metazoa(0.3520),c:Arthropoda(0.1619),o:Crustacea(0.0696),f:Maxillopoda(0.0299),g:Acartia(0.0126),s:Acartia_hongi(0.0045)	+	k:Eukaryota
Ga0314705|Ga0314705_10938055 E Predicted Eukaryotic  rRNA (445 bp) From domain V9l to V9l on complementary strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(0.9900),c:Metazoa_X(0.7326),o:Metazoa_XX(0.5421),f:Metazoa_XXX(0.4012),g:Metazoa_XXXX(0.2969),s:Metazoa_XXXX_sp.(0.2197)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa
Ga0314705|Ga0314705_10884513 E Predicted Eukaryotic  rRNA (462 bp) From domain V4l to V4l on main strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Arthropoda(1.0000),o:Crustacea(1.0000),f:Maxillopoda(1.0000),g:Acartia(1.0000),s:Acartia_clausii(1.0000)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Maxillopoda,g:Acartia,s:Acartia_clausii
Ga0314705|Ga0314705_11387420 E Predicted Eukaryotic  rRNA (337 bp) From domain V8l to V8l on complementary strand	k:Eukaryota(1.0000),d:Excavata(0.9800),p:Discoba-Euglenozoa(0.9604),c:Euglenida(0.9412),o:Euglenophyceae(0.9224),f:Eutreptiidae(0.8486),g:Eutreptiella(0.7807),s:Eutreptiella_eupharyngea(0.7104)	+	k:Eukaryota,d:Excavata,p:Discoba-Euglenozoa,c:Euglenida,o:Euglenophyceae,f:Eutreptiidae
Ga0314705|Ga0314705_11405436 E Predicted Eukaryotic  rRNA (333 bp) From domain V5l to V5l on complementary strand	k:Bacteria(0.4500),d:Terrabacteria(0.1485),p:Firmicutes-Firmicutes_X(0.0460),c:Bacilli(0.0087),o:Lactobacillales(0.0014),f:Streptococcaceae(0.0001),g:Streptococcus(0.0000),s:Streptococcus_sp.(0.0000)	+	
Ga0314705|Ga0314705_11577513 E Predicted Eukaryotic  rRNA (305 bp) From domain V8l to V8l on main strand	k:Eukaryota(1.0000),d:TSAR(0.3400),p:Stramenopiles-Gyrista(0.0748),c:Bacillariophyceae(0.0150),o:Bacillariales(0.0018),f:Bacillariaceae(0.0002),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0314705|Ga0314705_11625565 E Predicted Eukaryotic  rRNA (249 bp) From domain V8l to V8l on main strand	k:Eukaryota(1.0000),d:Archaeplastida(0.2700),p:Picozoa-Picozoa_X(0.0540),c:Picozoa_XX(0.0108),o:Picozoa_XXX(0.0022),f:Picozoa_XXXX(0.0004),g:Picozoa_XXXXX(0.0001),s:Picozoa_XXXXX_sp.(0.0000)	+	k:Eukaryota
