Ga0314693|Ga0314693_10476040 E Predicted Eukaryotic  rRNA (681 bp) From domain V3l to V3l on main strand	k:Eukaryota(0.9300),d:Archaeplastida(0.2697),p:Chlorophyta-Chlorophyta_X(0.0512),c:Ulvophyceae(0.0077),o:Ulvales-relatives(0.0012),f:Ulvales-relatives_X(0.0002),g:Ulva(0.0000),s:Ulva_compressa(0.0000)	+	k:Eukaryota
Ga0314693|Ga0314693_10220699 E Predicted Eukaryotic  rRNA (987 bp) From domain V9l to V9l on main strand	k:Eukaryota(0.9500),d:Amoebozoa(0.2280),p:Evosea-Eumycetozoa(0.0524),c:Myxogastria_Fuscisporidia(0.0105),o:Stemonitida(0.0017),f:Stemonitidae(0.0003),g:Meriderma(0.0000),s:Meriderma_cribrarioides(0.0000)	+	k:Eukaryota
Ga0314693|Ga0314693_10480758 E Predicted Eukaryotic  rRNA (678 bp) From domain V1l to V1l on complementary strand	k:Eukaryota(0.8800),d:TSAR(0.4664),p:Stramenopiles-Gyrista(0.0653),c:Bacillariophyceae(0.0052),o:Bacillariales(0.0004),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	-	k:Eukaryota
Ga0314693|Ga0314693_10401952 E Predicted Eukaryotic  rRNA (746 bp) From domain V2l to V2l on main strand	k:Eukaryota(0.9800),d:TSAR(0.2254),p:Stramenopiles-Bigyra(0.0203),c:Opalozoa(0.0018),o:Placidida(0.0002),f:Placidiales(0.0000),g:Placidia(0.0000),s:Placidia_cafeteriopsis(0.0000)	+	k:Eukaryota
Ga0314693|Ga0314693_10512667 E Predicted Eukaryotic  rRNA (654 bp) From domain V8l to V8l on complementary strand	k:Eukaryota(1.0000),d:Excavata(0.7000),p:Discoba-Euglenozoa(0.4900),c:Diplonemea(0.3283),o:Diplonemida(0.2200),f:Diplonemidae(0.1232),g:Lacrimia(0.0296),s:Lacrimia_lanifica(0.0071)	+	k:Eukaryota
Ga0314693|Ga0314693_10562134 E Predicted Eukaryotic  rRNA (620 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.4400),d:TSAR(0.0792),p:Stramenopiles-Gyrista(0.0087),c:Bacillariophyceae(0.0007),o:Bacillariales(0.0001),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0314693|Ga0314693_10611177 E Predicted Eukaryotic  rRNA (396 bp) From domain V1l to V3l on complementary strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Arthropoda(1.0000),o:Crustacea(1.0000),f:Maxillopoda(1.0000),g:Acartia(1.0000),s:Acartia_clausii(1.0000)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Maxillopoda,g:Acartia,s:Acartia_clausii
Ga0314693|Ga0314693_10712519 E Predicted Eukaryotic  rRNA (539 bp) From domain V9r to V9r on main strand	k:Eukaryota(0.9700),d:TSAR(0.3880),p:Stramenopiles-Gyrista(0.0582),c:Bacillariophyceae(0.0041),o:Bacillariales(0.0003),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0314693|Ga0314693_11323705 E Predicted Eukaryotic  rRNA (352 bp) From domain V5l to V5l on complementary strand	k:Eukaryota(0.7500),d:TSAR(0.1125),p:Stramenopiles-Gyrista(0.0090),c:Bacillariophyceae(0.0005),o:Bacillariales(0.0000),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0314693|Ga0314693_10749014 E Predicted Eukaryotic  rRNA (524 bp) From domain V8l to V8l on complementary strand	k:Eukaryota(1.0000),d:Excavata(0.6600),p:Discoba-Euglenozoa(0.4356),c:Euglenida(0.2744),o:Euglenophyceae(0.1482),f:Eutreptiidae(0.0222),g:Eutreptiella(0.0027),s:Eutreptiella_gymnastica(0.0002)	+	k:Eukaryota
Ga0314693|Ga0314693_11496158 E Predicted Eukaryotic  rRNA (321 bp) From domain V4r to V4r on main strand	k:Eukaryota(1.0000),d:Excavata(0.7400),p:Discoba-Euglenozoa(0.5402),c:Diplonemea(0.3781),o:Diplonemida(0.2647),f:Diplonemidae(0.1694),g:Diplonemidae_X(0.0728),s:Diplonemidae_X_sp.(0.0313)	+	k:Eukaryota
