Ga0314710|Ga0314710_10240790 E Predicted Eukaryotic  rRNA (743 bp) From domain V3l to V3l on complementary strand	k:Eukaryota(0.9400),d:TSAR(0.1974),p:Stramenopiles-Bigyra(0.0355),c:Opalozoa(0.0064),o:Placidida(0.0012),f:Placidiales(0.0002),g:Wobblia(0.0000),s:Wobblia_pacifica(0.0000)	+	k:Eukaryota
Ga0314710|Ga0314710_10202446 E Predicted Eukaryotic  rRNA (807 bp) From domain V1l to V1l on main strand	k:Eukaryota(0.9700),d:TSAR(0.3395),p:Stramenopiles-Gyrista(0.0475),c:Bacillariophyceae(0.0062),o:Bacillariales(0.0007),f:Bacillariaceae(0.0001),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0314710|Ga0314710_10287567 E Predicted Eukaryotic  rRNA (681 bp) From domain V2l to V2l on main strand	k:Eukaryota(0.9900),d:Archaeplastida(0.3267),p:Prasinodermophyta-Prasinodermophyta_X(0.0229),c:Prasinodermophyceae(0.0016),o:Prasinodermales(0.0001),f:Prasinodermaceae(0.0000),g:Prasinoderma(0.0000),s:Prasinoderma_singulare(0.0000)	+	k:Eukaryota
Ga0314710|Ga0314710_10434634 E Predicted Eukaryotic  rRNA (349 bp) From domain V1l to V2l on complementary strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Arthropoda(1.0000),o:Crustacea(1.0000),f:Maxillopoda(1.0000),g:Acartia(1.0000),s:Acartia_clausii(1.0000)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Maxillopoda,g:Acartia,s:Acartia_clausii
Ga0314710|Ga0314710_10720600 E Predicted Eukaryotic  rRNA (401 bp) From domain V1l to V1l on complementary strand	k:Eukaryota(1.0000),d:Excavata(1.0000),p:Discoba-Euglenozoa(1.0000),c:Euglenida(1.0000),o:Euglenophyceae(1.0000),f:Eutreptiidae(1.0000),g:Eutreptiella(1.0000),s:Eutreptiella_eupharyngea(1.0000)	+	k:Eukaryota,d:Excavata,p:Discoba-Euglenozoa,c:Euglenida,o:Euglenophyceae,f:Eutreptiidae,g:Eutreptiella,s:Eutreptiella_eupharyngea
Ga0314710|Ga0314710_10880558 E Predicted Eukaryotic  rRNA (354 bp) From domain V8l to V8l on complementary strand	k:Eukaryota(0.9500),d:TSAR(0.3325),p:Stramenopiles-Gyrista(0.0532),c:Bacillariophyceae(0.0074),o:Bacillariales(0.0010),f:Bacillariaceae(0.0001),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0314710|Ga0314710_11061335 E Predicted Eukaryotic  rRNA (313 bp) From domain V9r to V9r on complementary strand	k:Eukaryota(0.9400),d:TSAR(0.6298),p:Stramenopiles-Gyrista(0.3716),c:Bacillariophyceae(0.2118),o:Bacillariales(0.1186),f:Bacillariaceae(0.0664),g:Fragilariopsis(0.0372),s:Fragilariopsis_kerguelensis(0.0208)	-	k:Eukaryota
Ga0314710|Ga0314710_10825571 E Predicted Eukaryotic  rRNA (369 bp) From domain V8l to V9l on complementary strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Metazoa_X(0.6800),o:Metazoa_XX(0.4624),f:Metazoa_XXX(0.3144),g:Metazoa_XXXX(0.2138),s:Metazoa_XXXX_sp.(0.1454)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa
Ga0314710|Ga0314710_11108521 E Predicted Eukaryotic  rRNA (304 bp) From domain V5r to V5r on main strand	k:Bacteria(0.6100),d:PANNAM(0.1891),p:Proteobacteria-Proteobacteria_X(0.0548),c:Deltaproteobacteria(0.0104),o:SAR324_clade(Marine_group_B)(0.0005),f:SAR324_clade(Marine_group_B)_X(0.0000),g:SAR324_clade(Marine_group_B)_XX(0.0000),s:SAR324_clade(Marine_group_B)_XX_sp.(0.0000)	+	
Ga0314710|Ga0314710_11154990 E Predicted Eukaryotic  rRNA (204 bp) From domain V1l to V1l on complementary strand	k:Eukaryota(1.0000),d:Obazoa(0.5000),p:Opisthokonta-Fungi(0.1000),c:Zoopagomycota(0.0130),o:Zoopagomycotina(0.0017),f:Zoopagomycotina_X(0.0002),g:Acaulopage(0.0000),s:Acaulopage_dichotoma(0.0000)	+	k:Eukaryota
