Ga0157609|Ga0157609_1002172 E Predicted Eukaryotic  rRNA (1258 bp) From domain V1l to V2r on complementary strand	k:Eukaryota(1.0000),d:Amoebozoa(0.2200),p:Evosea-Eumycetozoa(0.0462),c:Myxogastria_Fuscisporidia(0.0092),o:Stemonitida(0.0016),f:Stemonitidae(0.0003),g:Comatricha(0.0000),s:Comatricha_anastomosans(0.0000)	+	k:Eukaryota
Ga0157609|Ga0157609_1000847 E Predicted Eukaryotic  rRNA (552 bp) From domain V8l to V8l on main strand	k:Eukaryota(1.0000),d:Obazoa(0.9900),p:Opisthokonta-Metazoa(0.9801),c:Arthropoda(0.9605),o:Crustacea(0.9413),f:Maxillopoda(0.9225),g:Maxillopoda_X(0.3598),s:Maxillopoda_X_sp.(0.1403)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Maxillopoda
Ga0157609|Ga0157609_1009697 E Predicted Eukaryotic  rRNA (361 bp) From domain V8r to V8r on complementary strand	k:Eukaryota(1.0000),d:Cryptista(0.3400),p:Kathablepharidacea-Kathablepharida(0.1156),c:Kathablepharidea(0.0393),o:Kathablepharidida(0.0134),f:Kathablepharidida_X(0.0045),g:Kathablepharidida_XX(0.0015),s:Kathablepharidida_XX_sp.(0.0005)	+	k:Eukaryota
Ga0157609|Ga0157609_1007069 E Predicted Eukaryotic  rRNA (385 bp) From domain V7r to V8l on complementary strand	k:Eukaryota(0.9900),d:TSAR(0.4554),p:Stramenopiles-Gyrista(0.0729),c:Bacillariophyceae(0.0080),o:Bacillariales(0.0006),f:Bacillariaceae(0.0001),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0157609|Ga0157609_1011532 E Predicted Eukaryotic  rRNA (308 bp) From domain V4r to V4r on complementary strand	k:Eukaryota(1.0000),d:Excavata(0.8700),p:Discoba-Euglenozoa(0.7395),c:Euglenida(0.6138),o:Petalomonadida(0.5094),f:Eupetalomonads_X(0.4076),g:Eupetalomonads_XX(0.3260),s:Eupetalomonads_XX_sp.(0.2608)	+	k:Eukaryota,d:Excavata
Ga0157609|Ga0157609_1013048 E Predicted Eukaryotic  rRNA (682 bp) From domain V5r to V5r on main strand	k:Eukaryota:mito(0.1100),d:Obazoa:mito(0.0099),p:Opisthokonta:mito-Fungi:mito(0.0009),c:Ascomycota:mito(0.0001),o:Pezizomycotina:mito(0.0000),f:Sordariomycetes:mito(0.0000),g:Beauveria:mito(0.0000),s:Beauveria_bassiana:mito(0.0000)	+	
Ga0157609|Ga0157609_1013920 E Predicted Eukaryotic  rRNA (828 bp) From domain V5l to V5l on complementary strand	k:Eukaryota(0.5500),d:TSAR(0.1320),p:Stramenopiles-Gyrista(0.0172),c:Bacillariophyceae(0.0014),o:Bacillariales(0.0001),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0157609|Ga0157609_1010008 E Predicted Eukaryotic  rRNA (506 bp) From domain V7l to V8r on main strand	k:Eukaryota(1.0000),d:TSAR(0.8400),p:Rhizaria-Cercozoa(0.5460),c:Novel-clade-10-12(0.3221),o:Novel-clade-10(0.1901),f:Novel-clade-10_X(0.1121),g:Novel-clade-10_XX(0.0662),s:Novel-clade-10_XX_sp.(0.0390)	+	k:Eukaryota,d:TSAR
Ga0157609|Ga0157609_1016863 E Predicted Eukaryotic  rRNA (792 bp) From domain V1l to V1l on main strand	k:Eukaryota(0.9600),d:TSAR(0.6432),p:Alveolata-Ciliophora(0.3023),c:Oligohymenophorea(0.1391),o:Hymenostomatia(0.0626),f:Tetrahymenida(0.0282),g:Tetrahymena(0.0127),s:Tetrahymena_rostrata(0.0057)	+	k:Eukaryota
Ga0157609|Ga0157609_1016535 E Predicted Eukaryotic  rRNA (373 bp) From domain V4l to V4r on main strand	k:Eukaryota(1.0000),d:Amoebozoa(0.4100),p:Evosea-Evosea_X(0.0943),c:Archamoebea(0.0217),o:Mastigamoebida(0.0050),f:Mastigamoebidae(0.0011),g:Mastigamoeba(0.0003),s:Mastigamoeba_punctachora(0.0000)	+	k:Eukaryota
