Ga0157606|Ga0157606_1000823 E Predicted Eukaryotic  rRNA (279 bp) From domain V1l to V2r on complementary strand	k:Eukaryota(1.0000),d:TSAR(0.9900),p:Alveolata-Ciliophora(0.9108),c:Spirotrichea(0.8106),o:Choreotrichida(0.6890),f:Strobilidiidae(0.5788),g:Rimostrombidium(0.2778),s:Rimostrombidium_sp.(0.1306)	+	k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Spirotrichea
Ga0157606|Ga0157606_1010327 E Predicted Eukaryotic  rRNA (569 bp) From domain V3r to V4r on complementary strand	k:Eukaryota(1.0000),d:TSAR(0.4100),p:Stramenopiles-Gyrista(0.0656),c:Bacillariophyceae(0.0092),o:Bacillariales(0.0013),f:Bacillariaceae(0.0002),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0157606|Ga0157606_1008416 E Predicted Eukaryotic  rRNA (460 bp) From domain V2l to V3l on main strand	k:Eukaryota(1.0000),d:TSAR(0.7000),p:Stramenopiles-Gyrista(0.1610),c:Bacillariophyceae(0.0306),o:Bacillariales(0.0058),f:Bacillariaceae(0.0011),g:Fragilariopsis(0.0002),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0157606|Ga0157606_1009478 E Predicted Eukaryotic  rRNA (568 bp) From domain V1l to V3l on complementary strand	k:Eukaryota(1.0000),d:TSAR(0.4400),p:Stramenopiles-Bigyra(0.1496),c:Sagenista(0.0419),o:Labyrinthulomycetes(0.0113),f:Thraustochytriaceae(0.0031),g:Thraustochytriaceae_LAB18(0.0008),s:Thraustochytriaceae_LAB18_sp.(0.0002)	+	k:Eukaryota
Ga0157606|Ga0157606_1011930 E Predicted Eukaryotic  rRNA (411 bp) From domain V3l to V3l on complementary strand	k:Eukaryota(1.0000),d:Excavata(1.0000),p:Discoba-Euglenozoa(1.0000),c:Euglenida(1.0000),o:Petalomonadida(1.0000),f:Eupetalomonads_X(1.0000),g:Eupetalomonads_XX(1.0000),s:Eupetalomonads_XX_sp.(1.0000)	+	k:Eukaryota,d:Excavata,p:Discoba-Euglenozoa,c:Euglenida,o:Petalomonadida,f:Eupetalomonads_X,g:Eupetalomonads_XX,s:Eupetalomonads_XX_sp.
Ga0157606|Ga0157606_1015203 E Predicted Eukaryotic  rRNA (407 bp) From domain V1l to V1l on main strand	k:Eukaryota(1.0000),d:Excavata(0.9900),p:Discoba-Euglenozoa(0.9801),c:Euglenida(0.9703),o:Petalomonadida(0.9606),f:Eupetalomonads_X(0.9510),g:Eupetalomonads_XX(0.9415),s:Eupetalomonads_XX_sp.(0.9321)	+	k:Eukaryota,d:Excavata,p:Discoba-Euglenozoa,c:Euglenida,o:Petalomonadida,f:Eupetalomonads_X,g:Eupetalomonads_XX,s:Eupetalomonads_XX_sp.
Ga0157606|Ga0157606_1016710 E Predicted Eukaryotic  rRNA (247 bp) From domain V4l to V5l on complementary strand	k:Eukaryota(1.0000),d:Obazoa(0.9700),p:Opisthokonta-Fungi(0.9409),c:Opisthosporidia(0.9127),o:Microsporida(0.8853),f:Microsporida_X(0.8587),g:Parahepatospora(0.3263),s:Parahepatospora_carcini(0.1240)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Opisthosporidia,o:Microsporida,f:Microsporida_X
Ga0157606|Ga0157606_1021860 E Predicted Eukaryotic  rRNA (395 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.4000),d:TSAR(0.0600),p:Stramenopiles-Gyrista(0.0036),c:Bacillariophyceae(0.0002),o:Bacillariales(0.0000),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0157606|Ga0157606_1025571 E Predicted Eukaryotic  rRNA (685 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.8300),d:TSAR(0.2656),p:Stramenopiles-Gyrista(0.0584),c:Bacillariophyceae(0.0093),o:Bacillariales(0.0014),f:Bacillariaceae(0.0002),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0157606|Ga0157606_1018532 E Predicted Eukaryotic  rRNA (466 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.9900),d:TSAR(0.5841),p:Stramenopiles-Bigyra(0.1869),c:Sagenista(0.0430),o:Labyrinthulomycetes(0.0095),f:Thraustochytriaceae(0.0010),g:Aurantiochytrium(0.0001),s:Aurantiochytrium_sp.(0.0000)	+	k:Eukaryota
