Ga0415385|Ga0415385_0000128 E Predicted Eukaryotic  rRNA (1492 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9900),d:PANNAM(0.9108),p:Proteobacteria-Proteobacteria_X(0.8197),c:Alphaproteobacteria(0.5902),o:Rickettsiales(0.0472),f:Rickettsiaceae(0.0024),g:Rickettsia(0.0001),s:Rickettsia_sp.(0.0000)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X
Ga0415385|Ga0415385_0000404 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9700),d:PVC(0.9312),p:Planctomycetes-Planctomycetes_X(0.8846),c:Planctomycetacia(0.8404),o:Pirellulales(0.7816),f:Pirellulaceae(0.7269),g:Pirellula(0.4143),s:Pirellula_sp.(0.2362)	+	k:Bacteria,d:PVC,p:Planctomycetes-Planctomycetes_X,c:Planctomycetacia
Ga0415385|Ga0415385_0000061 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9900),d:PANNAM(0.9603),p:Acidobacteria-Acidobacteria_X(0.9315),c:Blastocatellia_(Subgroup_4)(0.9035),o:Blastocatellales(0.8584),f:Blastocatellaceae(0.8155),g:Blastocatella(0.2528),s:Blastocatella_sp.(0.0784)	+	k:Bacteria,d:PANNAM,p:Acidobacteria-Acidobacteria_X,c:Blastocatellia_(Subgroup_4),o:Blastocatellales,f:Blastocatellaceae
Ga0415385|Ga0415385_0000194 E Predicted Eukaryotic  rRNA (1043 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:FCB(1.0000),p:Bacteroidetes-Bacteroidetes_X(1.0000),c:Bacteroidia(1.0000),o:Sphingobacteriales(1.0000),f:KD393(1.0000),g:KD393_X(1.0000),s:KD393_X_sp.(1.0000)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Sphingobacteriales,f:KD393,g:KD393_X,s:KD393_X_sp.
Ga0415385|Ga0415385_0001487 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9200),d:PANNAM(0.8096),p:Proteobacteria-Proteobacteria_X(0.7044),c:Alphaproteobacteria(0.5142),o:Paracaedibacterales(0.0771),f:Paracaedibacteraceae(0.0116),g:Paracaedibacteraceae_X(0.0012),s:Paracaedibacteraceae_X_sp.(0.0001)	+	k:Bacteria,d:PANNAM
Ga0415385|Ga0415385_0001149 E Predicted Eukaryotic  rRNA (1455 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:Terrabacteria(1.0000),p:Actinobacteria-Actinobacteria_X(1.0000),c:Acidimicrobiia(0.9700),o:Microtrichales(0.8924),f:Ilumatobacteraceae(0.7318),g:CL50029_marine_group(0.4683),s:CL50029_marine_group_sp.(0.2997)	+	k:Bacteria,d:Terrabacteria,p:Actinobacteria-Actinobacteria_X,c:Acidimicrobiia,o:Microtrichales
Ga0415385|Ga0415385_0003487 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.5600),d:TSAR(0.2296),p:Stramenopiles-Gyrista(0.0367),c:Bacillariophyceae(0.0059),o:Bacillariales(0.0009),f:Bacillariaceae(0.0001),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0415385|Ga0415385_0004228 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.7700),d:Amoebozoa(0.1848),p:Evosea-Eumycetozoa(0.0425),c:Myxogastria_Fuscisporidia(0.0094),o:Physarida(0.0013),f:Didymiidae(0.0002),g:Diderma(0.0000),s:Diderma_niveum(0.0000)	+	
Ga0415385|Ga0415385_0002217 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.8900),d:PANNAM(0.7654),p:Proteobacteria-Proteobacteria_X(0.6582),c:Alphaproteobacteria(0.3818),o:Rickettsiales(0.1336),f:Anaplasmataceae(0.0347),g:Ehrlichia(0.0031),s:Ehrlichia_sp.(0.0003)	+	k:Bacteria
Ga0415385|Ga0415385_0004921 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.7700),d:PVC(0.2156),p:Planctomycetes-Planctomycetes_X(0.0561),c:Phycisphaerae(0.0112),o:Phycisphaerales(0.0020),f:Phycisphaeraceae(0.0004),g:Urania1B19_marine_sediment_group(0.0000),s:Urania1B19_marine_sediment_group_sp.(0.0000)	+	
Ga0415385|Ga0415385_0006664 E Predicted Eukaryotic  rRNA (1040 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.8200),d:FCB(0.5576),p:Bacteroidetes-Bacteroidetes_X(0.3680),c:Bacteroidia(0.2392),o:Chitinophagales(0.0718),f:Chitinophagaceae(0.0187),g:Chitinophagaceae_X(0.0022),s:Chitinophagaceae_X_sp.(0.0003)	+	k:Bacteria
Ga0415385|Ga0415385_0008397 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.5500),d:TSAR(0.1815),p:Stramenopiles-Gyrista(0.0236),c:Bacillariophyceae(0.0026),o:Bacillariales(0.0003),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0415385|Ga0415385_0009121 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9300),d:Terrabacteria(0.8091),p:Armatimonadetes-Armatimonadetes_X(0.5906),c:Fimbriimonadia(0.4194),o:Fimbriimonadales(0.2977),f:Fimbriimonadaceae(0.2114),g:Fimbriimonadaceae_X(0.1501),s:Fimbriimonadaceae_X_sp.(0.1066)	+	k:Bacteria,d:Terrabacteria
Ga0415385|Ga0415385_0011832 E Predicted Eukaryotic  rRNA (1236 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:Archaeplastida:plas(1.0000),p:Chlorophyta:plas-Chlorophyta_X:plas(1.0000),c:Trebouxiophyceae:plas(1.0000),o:Chlorellales:plas(0.9800),f:Chlorellales_X:plas(0.9604),g:Chlorella:plas(0.6627),s:Chlorella_sp.:plas(0.3115)	+	k:Eukaryota:plas,d:Archaeplastida:plas,p:Chlorophyta:plas-Chlorophyta_X:plas,c:Trebouxiophyceae:plas,o:Chlorellales:plas,f:Chlorellales_X:plas
Ga0415385|Ga0415385_0005392 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9700),d:PANNAM(0.8924),p:Proteobacteria-Proteobacteria_X(0.8121),c:Alphaproteobacteria(0.6172),o:Alphaproteobacteria_X(0.0432),f:Alphaproteobacteria_XX(0.0030),g:Alphaproteobacteria_XXX(0.0002),s:Alphaproteobacteria_XXX_sp.(0.0000)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X
Ga0415385|Ga0415385_0012941 E Predicted Eukaryotic  rRNA (1223 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9900),d:PANNAM(0.9801),p:Proteobacteria-Proteobacteria_X(0.9703),c:Gammaproteobacteria(0.9606),o:Steroidobacterales(0.5379),f:Steroidobacteraceae(0.2690),g:Steroidobacter(0.0807),s:Steroidobacter_sp.(0.0242)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X,c:Gammaproteobacteria
Ga0415385|Ga0415385_0012380 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:Terrabacteria(0.9800),p:Armatimonadetes-Armatimonadetes_X(0.9604),c:Armatimonadia(0.9412),o:Armatimonadales(0.9224),f:Armatimonadaceae(0.9039),g:Armatimonas(0.8858),s:Armatimonas_sp.(0.8681)	+	k:Bacteria,d:Terrabacteria,p:Armatimonadetes-Armatimonadetes_X,c:Armatimonadia,o:Armatimonadales,f:Armatimonadaceae,g:Armatimonas,s:Armatimonas_sp.
Ga0415385|Ga0415385_0012639 E Predicted Eukaryotic  rRNA (2029 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.5800),d:TSAR(0.1276),p:Stramenopiles-Gyrista(0.0128),c:Bacillariophyceae(0.0010),o:Bacillariales(0.0001),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0415385|Ga0415385_0013457 E Predicted Eukaryotic  rRNA (1160 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.7800),d:PVC(0.4290),p:Planctomycetes-Planctomycetes_X(0.2317),c:Phycisphaerae(0.1042),o:Phycisphaerales(0.0396),f:Phycisphaeraceae(0.0151),g:Urania1B19_marine_sediment_group(0.0032),s:Urania1B19_marine_sediment_group_sp.(0.0007)	+	
Ga0415385|Ga0415385_0013096 E Predicted Eukaryotic  rRNA (2042 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.7800),d:TSAR(0.3588),p:Stramenopiles-Gyrista(0.0682),c:Bacillariophyceae(0.0130),o:Bacillariales(0.0025),f:Bacillariaceae(0.0005),g:Fragilariopsis(0.0001),s:Fragilariopsis_kerguelensis(0.0000)	-	
Ga0415385|Ga0415385_0024546 E Predicted Eukaryotic  rRNA (1044 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:PANNAM(1.0000),p:Proteobacteria-Proteobacteria_X(1.0000),c:Alphaproteobacteria(1.0000),o:Micropepsales(0.9900),f:Micropepsaceae(0.9801),g:Micropepsaceae_X(0.9703),s:Micropepsaceae_X_sp.(0.9606)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X,c:Alphaproteobacteria,o:Micropepsales,f:Micropepsaceae,g:Micropepsaceae_X,s:Micropepsaceae_X_sp.
Ga0415385|Ga0415385_0019694 E Predicted Eukaryotic  rRNA (1522 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:FCB(0.9800),p:Bacteroidetes-Bacteroidetes_X(0.9604),c:Bacteroidia(0.9412),o:Chitinophagales(0.8188),f:Chitinophagaceae(0.7124),g:Chitinophagaceae_X(0.2850),s:Chitinophagaceae_X_sp.(0.1140)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Chitinophagales
Ga0415385|Ga0415385_0019656 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.4700),d:TSAR(0.1034),p:Stramenopiles-Gyrista(0.0062),c:Bacillariophyceae(0.0003),o:Bacillariales(0.0000),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0415385|Ga0415385_0031720 E Predicted Eukaryotic  rRNA (1254 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:PVC(1.0000),p:Planctomycetes-Planctomycetes_X(1.0000),c:Planctomycetacia(0.9900),o:Pirellulales(0.9702),f:Pirellulaceae(0.9508),g:Pirellula(0.9033),s:Pirellula_sp.(0.8581)	+	k:Bacteria,d:PVC,p:Planctomycetes-Planctomycetes_X,c:Planctomycetacia,o:Pirellulales,f:Pirellulaceae,g:Pirellula,s:Pirellula_sp.
Ga0415385|Ga0415385_0028894 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.2700),d:TSAR(0.0432),p:Stramenopiles-Gyrista(0.0030),c:Bacillariophyceae(0.0002),o:Bacillariales(0.0000),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0415385|Ga0415385_0034914 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Eukaryota:plas(1.0000),d:Archaeplastida:plas(0.9900),p:Chlorophyta:plas-Chlorophyta_X:plas(0.9603),c:Chlorodendrophyceae:plas(0.9027),o:Chlorodendrales:plas(0.8485),f:Chlorodendraceae:plas(0.7976),g:Tetraselmis:plas(0.6859),s:Tetraselmis_cordiformis:plas(0.2058)	+	k:Eukaryota:plas,d:Archaeplastida:plas,p:Chlorophyta:plas-Chlorophyta_X:plas,c:Chlorodendrophyceae:plas,o:Chlorodendrales:plas
Ga0415385|Ga0415385_0034975 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.8100),d:TSAR(0.3240),p:Stramenopiles-Gyrista(0.0583),c:Bacillariophyceae(0.0093),o:Bacillariales(0.0015),f:Bacillariaceae(0.0002),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	-	k:Eukaryota
Ga0415385|Ga0415385_0042872 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9600),d:PANNAM(0.8928),p:Proteobacteria-Proteobacteria_X(0.8303),c:Deltaproteobacteria(0.6476),o:Myxococcales(0.4793),f:Sandaracinaceae(0.2540),g:Sandaracinus(0.1016),s:Sandaracinus_sp.(0.0406)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X
