Ga0497452|Ga0497452_08995 E Predicted Eukaryotic  rRNA (558 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.7500),d:TSAR(0.3150),p:Stramenopiles-Gyrista(0.0851),c:Bacillariophyceae(0.0153),o:Bacillariales(0.0026),f:Bacillariaceae(0.0004),g:Fragilariopsis(0.0001),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0497452|Ga0497452_06073 E Predicted Eukaryotic  rRNA (646 bp) From domain V7l to V7l on main strand	k:Eukaryota(0.9700),d:TSAR(0.4171),p:Stramenopiles-Gyrista(0.1126),c:Bacillariophyceae(0.0236),o:Bacillariales(0.0043),f:Bacillariaceae(0.0008),g:Fragilariopsis(0.0001),s:Fragilariopsis_kerguelensis(0.0000)	+	k:Eukaryota
Ga0497452|Ga0497452_02573 E Predicted Eukaryotic  rRNA (873 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.6600),d:TSAR(0.2310),p:Stramenopiles-Gyrista(0.0531),c:Bacillariophyceae(0.0122),o:Bacillariales(0.0026),f:Bacillariaceae(0.0005),g:Fragilariopsis(0.0001),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0497452|Ga0497452_15512 E Predicted Eukaryotic  rRNA (456 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.5400),d:TSAR(0.1836),p:Stramenopiles-Gyrista(0.0220),c:Bacillariophyceae(0.0026),o:Bacillariales(0.0003),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0497452|Ga0497452_25828 E Predicted Eukaryotic  rRNA (378 bp) From domain V1l to V1l on main strand	k:Eukaryota(0.9800),d:TSAR(0.4802),p:Alveolata-Dinoflagellata(0.1249),c:Dinophyceae(0.0312),o:Gonyaulacales(0.0075),f:Pyrocystaceae(0.0018),g:Ostreopsis(0.0004),s:Ostreopsis_ovata(0.0001)	+	k:Eukaryota
Ga0497452|Ga0497452_26434 E Predicted Eukaryotic  rRNA (375 bp) From domain V8l to V8l on main strand	k:Eukaryota(0.9600),d:Archaeplastida(0.1920),p:Chlorophyta-Chlorophyta_X(0.0269),c:Ulvophyceae(0.0032),o:Ulvales-relatives(0.0004),f:Ulvales-relatives_X(0.0000),g:Ulva(0.0000),s:Ulva_compressa(0.0000)	-	k:Eukaryota
Ga0497452|Ga0497452_27082 E Predicted Eukaryotic  rRNA (372 bp) From domain V1l to V1l on complementary strand	k:Eukaryota(0.9400),d:TSAR(0.5734),p:Stramenopiles-Gyrista(0.2179),c:Bacillariophyceae(0.0741),o:Bacillariales(0.0252),f:Bacillariaceae(0.0086),g:Fragilariopsis(0.0029),s:Fragilariopsis_kerguelensis(0.0010)	-	k:Eukaryota
Ga0497452|Ga0497452_27416 E Predicted Eukaryotic  rRNA (370 bp) From domain V5r to V5r on complementary strand	k:Eukaryota:plas(0.1900),d:Archaeplastida:plas(0.0266),p:Chlorophyta:plas-Chlorophyta_X:plas(0.0037),c:Chlorophyceae:plas(0.0002),o:Chlamydomonadales:plas(0.0000),f:Chlamydomonadales_X:plas(0.0000),g:Dunaliella:plas(0.0000),s:Dunaliella_salina:plas(0.0000)	+	
Ga0497452|Ga0497452_27659 E Predicted Eukaryotic  rRNA (369 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.8300),d:TSAR(0.4731),p:Stramenopiles-Gyrista(0.1845),c:Bacillariophyceae(0.0609),o:Bacillariales(0.0195),f:Bacillariaceae(0.0062),g:Fragilariopsis(0.0020),s:Fragilariopsis_kerguelensis(0.0006)	-	k:Eukaryota
Ga0497452|Ga0497452_36610 E Predicted Eukaryotic  rRNA (320 bp) From domain V1l to V2l on main strand	k:Eukaryota(1.0000),d:TSAR(0.8300),p:Stramenopiles-Bigyra(0.5561),c:Sagenista(0.3726),o:Labyrinthulomycetes(0.2496),f:Amphifilaceae(0.1673),g:Amphifilaceae_X(0.0903),s:Amphifilaceae_X_sp.(0.0488)	+	k:Eukaryota,d:TSAR
Ga0497452|Ga0497452_48289 E Predicted Eukaryotic  rRNA (276 bp) From domain V8r to V8r on complementary strand	k:Eukaryota(0.9700),d:Archaeplastida(0.1164),p:Rhodophyta-Rhodophyta_X(0.0093),c:Compsopogonophyceae(0.0005),o:Erythropeltidales(0.0000),f:Erythropeltidales_X(0.0000),g:Madagascaria(0.0000),s:Madagascaria_erythrocladioides(0.0000)	+	k:Eukaryota
