Ga0007761|Ga0007761_10000397 E Predicted Eukaryotic  rRNA (279 bp) From domain V4l to V4r on complementary strand	k:Eukaryota(1.0000),d:TSAR(0.9900),p:Alveolata-Perkinsea(0.9504),c:Perkinsida(0.9124),o:Perkinsida_X(0.8759),f:Perkinsida_XX(0.8409),g:Perkinsida_XXX(0.8072),s:Perkinsida_XXX_sp.(0.7749)	+	k:Eukaryota,d:TSAR,p:Alveolata-Perkinsea,c:Perkinsida,o:Perkinsida_X,f:Perkinsida_XX,g:Perkinsida_XXX
Ga0007761|Ga0007761_10000398 E Predicted Eukaryotic  rRNA (423 bp) From domain V4l to V4r on main strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Stramenopiles-Bigyra(1.0000),c:Bicoecea(1.0000),o:Pseudodendromonadales(1.0000),f:Pseudodendromonadales_X(1.0000),g:Pseudodendromonadales_XX(1.0000),s:Pseudodendromonadales_XX_sp.(1.0000)	+	k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra,c:Bicoecea,o:Pseudodendromonadales,f:Pseudodendromonadales_X,g:Pseudodendromonadales_XX,s:Pseudodendromonadales_XX_sp.
Ga0007761|Ga0007761_10000335 E Predicted Eukaryotic  rRNA (428 bp) From domain V4l to V4r on main strand	k:Eukaryota(1.0000),d:Obazoa(0.7800),p:Opisthokonta-Fungi(0.4290),c:Rozellomycota(0.1930),o:Rozellomycota_X(0.0869),f:Rozellomycota_XX(0.0391),g:Rozellomycota_XXX(0.0117),s:Rozellomycota_XXX_sp.(0.0035)	+	k:Eukaryota
Ga0007761|Ga0007761_10000551 E Predicted Eukaryotic  rRNA (247 bp) From domain V5l to V5r on main strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Alveolata-Ciliophora(0.9900),c:CONThreeP(0.9405),o:CONThreeP_X(0.8935),f:CONThreeP_XX(0.8488),g:Askenasia(0.8064),s:Askenasia_sp.(0.7660)	+	k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:CONThreeP,o:CONThreeP_X,f:CONThreeP_XX,g:Askenasia
Ga0007761|Ga0007761_10001075 E Predicted Eukaryotic  rRNA (937 bp) From domain V5r to V5r on complementary strand	k:Eukaryota:mito(0.0400),d:TSAR:mito(0.0016),p:Stramenopiles:mito-Gyrista:mito(0.0001),c:Eustigmatophyceae:mito(0.0000),o:Eustigmatophyceae_X:mito(0.0000),f:Eustigmatophyceae_XX:mito(0.0000),g:Nannochloropsis:mito(0.0000),s:Nannochloropsis_oceanica:mito(0.0000)	+	
Ga0007761|Ga0007761_10001440 E Predicted Eukaryotic  rRNA (725 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(0.4600),d:Archaeplastida:plas(0.1058),p:Chlorophyta:plas-Chlorophyta_X:plas(0.0212),c:Trebouxiophyceae:plas(0.0038),o:Microthamniales:plas(0.0005),f:Microthamniales_X:plas(0.0001),g:Trebouxia:plas(0.0000),s:Trebouxia_aggregata:plas(0.0000)	+	
Ga0007761|Ga0007761_10000561 E Predicted Eukaryotic  rRNA (286 bp) From domain V4l to V4r on complementary strand	k:Eukaryota:nucl(0.8600),d:Cryptista:nucl(0.7396),p:Cryptophyta:nucl-Cryptophyta_X:nucl(0.6361),c:Cryptophyceae:nucl(0.5470),o:Cryptomonadales:nucl(0.4704),f:Cryptomonadales_X:nucl(0.4046),g:Plagioselmis:nucl(0.3479),s:Plagioselmis_lacustris:nucl(0.2992)	+	k:Eukaryota:nucl
Ga0007761|Ga0007761_10000668 E Predicted Eukaryotic  rRNA (507 bp) From domain V7l to V8r on complementary strand	k:Eukaryota(1.0000),d:TSAR(0.8300),p:Rhizaria-Cercozoa(0.5976),c:Filosa-Granofilosea(0.3765),o:Filosa-Granofilosea_X(0.1882),f:Novel-Gran-6(0.0885),g:Novel-Gran-6_X(0.0416),s:Novel-Gran-6_X_sp.(0.0195)	+	k:Eukaryota,d:TSAR
Ga0007761|Ga0007761_10001701 E Predicted Eukaryotic  rRNA (1736 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9800),d:Terrabacteria(0.8918),p:Armatimonadetes-Armatimonadetes_X(0.7580),c:Fimbriimonadia(0.6443),o:Fimbriimonadales(0.5477),f:Fimbriimonadaceae(0.4655),g:Fimbriimonadaceae_X(0.3957),s:Fimbriimonadaceae_X_sp.(0.3363)	+	k:Bacteria,d:Terrabacteria
Ga0007761|Ga0007761_10001857 E Predicted Eukaryotic  rRNA (635 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9700),d:FCB(0.9118),p:Bacteroidetes-Bacteroidetes_X(0.8571),c:Bacteroidia(0.8057),o:Sphingobacteriales(0.5720),f:NS1112_marine_group(0.2803),g:NS1112_marine_group_X(0.1373),s:NS1112_marine_group_X_sp.(0.0673)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia
Ga0007761|Ga0007761_10002033 E Predicted Eukaryotic  rRNA (847 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.3800),d:TSAR(0.0646),p:Stramenopiles-Gyrista(0.0045),c:Bacillariophyceae(0.0003),o:Bacillariales(0.0000),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0007761|Ga0007761_10002066 E Predicted Eukaryotic  rRNA (893 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.9900),d:Amoebozoa(0.4851),p:Evosea-Eumycetozoa(0.2377),c:Myxogastria_Fuscisporidia(0.1141),o:Physarida(0.0160),f:Didymiidae(0.0022),g:Diderma(0.0002),s:Diderma_niveum(0.0000)	+	k:Eukaryota
