Ga0335037|Ga0335037_0001378 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9900),d:FCB(0.9801),p:Bacteroidetes-Bacteroidetes_X(0.9703),c:Bacteroidia(0.9606),o:Sphingobacteriales(0.9510),f:env.OPS_17(0.9320),g:env.OPS_17_X(0.9133),s:env.OPS_17_X_sp.(0.8951)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:env.OPS_17_X,s:env.OPS_17_X_sp.
Ga0335037|Ga0335037_0000566 E Predicted Eukaryotic  rRNA (2037 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.3300),d:TSAR(0.0528),p:Stramenopiles-Gyrista(0.0032),c:Bacillariophyceae(0.0002),o:Bacillariales(0.0000),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0335037|Ga0335037_0002748 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9900),d:PVC(0.9702),p:Planctomycetes-Planctomycetes_X(0.9411),c:Planctomycetacia(0.9129),o:Planctomycetales(0.8398),f:Schlesneriaceae(0.7223),g:Planctopirus(0.6211),s:Planctopirus_sp.(0.5342)	+	k:Bacteria,d:PVC,p:Planctomycetes-Planctomycetes_X,c:Planctomycetacia,o:Planctomycetales
Ga0335037|Ga0335037_0003668 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9900),d:PVC(0.9603),p:Verrucomicrobia-Verrucomicrobia_X(0.9315),c:Verrucomicrobiae(0.9035),o:Verrucomicrobiales(0.7680),f:Verrucomicrobiaceae(0.6451),g:Verrucomicrobiaceae_X(0.5419),s:Verrucomicrobiaceae_X_sp.(0.4552)	+	k:Bacteria,d:PVC,p:Verrucomicrobia-Verrucomicrobia_X,c:Verrucomicrobiae
Ga0335037|Ga0335037_0004257 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:Archaeplastida:plas(1.0000),p:Chlorophyta:plas-Chlorophyta_X:plas(1.0000),c:Chlorodendrophyceae:plas(1.0000),o:Chlorodendrales:plas(1.0000),f:Chlorodendraceae:plas(1.0000),g:Tetraselmis:plas(1.0000),s:Tetraselmis_cordiformis:plas(0.9100)	+	k:Eukaryota:plas,d:Archaeplastida:plas,p:Chlorophyta:plas-Chlorophyta_X:plas,c:Chlorodendrophyceae:plas,o:Chlorodendrales:plas,f:Chlorodendraceae:plas,g:Tetraselmis:plas,s:Tetraselmis_cordiformis:plas
Ga0335037|Ga0335037_0002835 E Predicted Eukaryotic  rRNA (2644 bp) From domain V1l to V9l on main strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Alveolata-Dinoflagellata(1.0000),c:Dinophyceae(1.0000),o:Peridiniales(0.8700),f:Thoracosphaeraceae(0.6351),g:Thoracosphaeraceae_X(0.3048),s:Thoracosphaeraceae_X_sp.(0.1463)	+	k:Eukaryota,d:TSAR,p:Alveolata-Dinoflagellata,c:Dinophyceae,o:Peridiniales
Ga0335037|Ga0335037_0004318 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:PANNAM(0.9800),p:Proteobacteria-Proteobacteria_X(0.9604),c:Alphaproteobacteria(0.9412),o:Acetobacterales(0.9224),f:Acetobacteraceae(0.9039),g:Acetobacteraceae_X(0.2802),s:Acetobacteraceae_X_sp.(0.0869)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae
Ga0335037|Ga0335037_0004401 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9500),d:PVC(0.8360),p:Planctomycetes-Planctomycetes_X(0.7357),c:Planctomycetacia(0.6474),o:Isosphaerales(0.4726),f:Isosphaeraceae(0.3450),g:Singulisphaera(0.1069),s:Singulisphaera_sp.(0.0332)	+	k:Bacteria,d:PVC
Ga0335037|Ga0335037_0004487 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(0.8000),d:Archaeplastida:plas(0.5760),p:Chlorophyta:plas-Chlorophyta_X:plas(0.3686),c:Chlorophyceae:plas(0.1769),o:Chlamydomonadales:plas(0.0779),f:Chlamydomonadales_X:plas(0.0343),g:Dunaliella:plas(0.0031),s:Dunaliella_salina:plas(0.0003)	+	k:Eukaryota:plas
Ga0335037|Ga0335037_0004565 E Predicted Eukaryotic  rRNA (1698 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:PANNAM(1.0000),p:Proteobacteria-Proteobacteria_X(1.0000),c:Alphaproteobacteria(1.0000),o:Sphingomonadales(1.0000),f:Sphingomonadaceae(1.0000),g:Sphingorhabdus(0.9700),s:Sphingorhabdus_sp.(0.9409)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingorhabdus,s:Sphingorhabdus_sp.
Ga0335037|Ga0335037_0004628 E Predicted Eukaryotic  rRNA (2657 bp) From domain V1l to V9l on main strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Stramenopiles-Gyrista(1.0000),c:Mediophyceae(1.0000),o:Thalassiosirales(1.0000),f:Stephanodiscaceae(1.0000),g:Stephanodiscus(1.0000),s:Stephanodiscus_hantzschii(1.0000)	+	k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Mediophyceae,o:Thalassiosirales,f:Stephanodiscaceae,g:Stephanodiscus,s:Stephanodiscus_hantzschii
Ga0335037|Ga0335037_0004558 E Predicted Eukaryotic  rRNA (1741 bp) From domain V1l to V9r on main strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Rotifera(1.0000),o:Rotifera_X(1.0000),f:Rotifera_XX(1.0000),g:Ptygura(0.4600),s:Ptygura_libera(0.1380)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Rotifera,o:Rotifera_X,f:Rotifera_XX
Ga0335037|Ga0335037_0004737 E Predicted Eukaryotic  rRNA (2658 bp) From domain V1l to V9l on complementary strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Arthropoda(1.0000),o:Crustacea(1.0000),f:Maxillopoda(1.0000),g:Maxillopoda_X(0.2000),s:Maxillopoda_X_sp.(0.0400)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Maxillopoda
Ga0335037|Ga0335037_0004917 E Predicted Eukaryotic  rRNA (2661 bp) From domain V1l to V9l on main strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Arthropoda(1.0000),o:Crustacea(0.9900),f:Maxillopoda(0.7722),g:Cyclops(0.5019),s:Cyclops_sp.(0.3062)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea
Ga0335037|Ga0335037_0005208 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:TSAR:plas(1.0000),p:Stramenopiles:plas-Gyrista:plas(1.0000),c:Mediophyceae:plas(0.9300),o:Thalassiosirales:plas(0.6789),f:Thalassiosiraceae:plas(0.3666),g:Thalassiosira:plas(0.1943),s:Thalassiosira_pseudonana:plas(0.0563)	+	k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas,c:Mediophyceae:plas
Ga0335037|Ga0335037_0005751 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:PANNAM(1.0000),p:Proteobacteria-Proteobacteria_X(1.0000),c:Alphaproteobacteria(1.0000),o:Caulobacterales(0.9400),f:Caulobacteraceae(0.8836),g:Caulobacter(0.5655),s:Caulobacter_sp.(0.3619)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae
Ga0335037|Ga0335037_0007535 E Predicted Eukaryotic  rRNA (1804 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:FCB(1.0000),p:Bacteroidetes-Bacteroidetes_X(1.0000),c:Bacteroidia(1.0000),o:Cytophagales(1.0000),f:Cyclobacteriaceae(1.0000),g:Algoriphagus(0.9500),s:Algoriphagus_sp.(0.9025)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Cytophagales,f:Cyclobacteriaceae,g:Algoriphagus,s:Algoriphagus_sp.
Ga0335037|Ga0335037_0006846 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:FCB(1.0000),p:Bacteroidetes-Bacteroidetes_X(1.0000),c:Bacteroidia(1.0000),o:Chitinophagales(0.9900),f:Chitinophagaceae(0.9801),g:Chitinophagaceae_X(0.3136),s:Chitinophagaceae_X_sp.(0.1004)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae
