Ga0335023|Ga0335023_0000158 E Predicted Eukaryotic  rRNA (1475 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:FCB(1.0000),p:Bacteroidetes-Bacteroidetes_X(1.0000),c:Bacteroidia(1.0000),o:Chitinophagales(1.0000),f:Chitinophagaceae(1.0000),g:Ferruginibacter(0.9200),s:Ferruginibacter_sp.(0.8464)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:Ferruginibacter_sp.
Ga0335023|Ga0335023_0000087 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:FCB(1.0000),p:Bacteroidetes-Bacteroidetes_X(1.0000),c:Bacteroidia(1.0000),o:Chitinophagales(1.0000),f:Chitinophagaceae(1.0000),g:Chitinophagaceae_X(0.3900),s:Chitinophagaceae_X_sp.(0.1521)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae
Ga0335023|Ga0335023_0000115 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:TSAR:plas(1.0000),p:Stramenopiles:plas-Gyrista:plas(1.0000),c:Mediophyceae:plas(0.8900),o:Thalassiosirales:plas(0.5607),f:Thalassiosiraceae:plas(0.3028),g:Thalassiosira:plas(0.1574),s:Thalassiosira_pseudonana:plas(0.0472)	+	k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas,c:Mediophyceae:plas
Ga0335023|Ga0335023_0000176 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9700),d:PANNAM(0.9409),p:Proteobacteria-Proteobacteria_X(0.9127),c:Alphaproteobacteria(0.8853),o:Rickettsiales(0.8499),f:Rickettsiaceae(0.8074),g:Rickettsia(0.7589),s:Rickettsia_sp.(0.7134)	+	k:Bacteria,d:PANNAM,p:Proteobacteria-Proteobacteria_X,c:Alphaproteobacteria,o:Rickettsiales,f:Rickettsiaceae
Ga0335023|Ga0335023_0001346 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:FCB(1.0000),p:Bacteroidetes-Bacteroidetes_X(1.0000),c:Bacteroidia(1.0000),o:Flavobacteriales(1.0000),f:Flavobacteriaceae(1.0000),g:Flavobacterium(1.0000),s:Flavobacterium_sp.(1.0000)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_sp.
Ga0335023|Ga0335023_0001522 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Eukaryota:plas(0.7800),d:Archaeplastida:plas(0.5304),p:Chlorophyta:plas-Chlorophyta_X:plas(0.3501),c:Chlorophyceae:plas(0.1820),o:Chlamydomonadales:plas(0.0928),f:Chlamydomonadales_X:plas(0.0473),g:Dunaliella:plas(0.0104),s:Dunaliella_salina:plas(0.0021)	+	
Ga0335023|Ga0335023_0001820 E Predicted Eukaryotic  rRNA (1614 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:Archaeplastida:plas(1.0000),p:Chlorophyta:plas-Chlorophyta_X:plas(1.0000),c:Chlorodendrophyceae:plas(1.0000),o:Chlorodendrales:plas(1.0000),f:Chlorodendraceae:plas(1.0000),g:Tetraselmis:plas(1.0000),s:Tetraselmis_cordiformis:plas(0.9700)	+	k:Eukaryota:plas,d:Archaeplastida:plas,p:Chlorophyta:plas-Chlorophyta_X:plas,c:Chlorodendrophyceae:plas,o:Chlorodendrales:plas,f:Chlorodendraceae:plas,g:Tetraselmis:plas,s:Tetraselmis_cordiformis:plas
Ga0335023|Ga0335023_0001616 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9900),d:Terrabacteria(0.9801),p:Actinobacteria-Actinobacteria_X(0.9703),c:Acidimicrobiia(0.8248),o:Microtrichales(0.5608),f:Microtrichales_X(0.1739),g:Microtrichales_XX(0.0539),s:Microtrichales_XX_sp.(0.0167)	+	k:Bacteria,d:Terrabacteria,p:Actinobacteria-Actinobacteria_X,c:Acidimicrobiia
Ga0335023|Ga0335023_0001521 E Predicted Eukaryotic  rRNA (1727 bp) From domain V1l to V9r on main strand	k:Eukaryota(1.0000),d:Obazoa(0.9900),p:Opisthokonta-Fungi(0.9801),c:Ascomycota(0.9507),o:Pezizomycotina(0.9222),f:Sordariomycetes(0.8945),g:Isaria(0.1968),s:Isaria_farinosa(0.0256)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Pezizomycotina,f:Sordariomycetes
Ga0335023|Ga0335023_0003914 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9900),d:FCB(0.9702),p:Bacteroidetes-Bacteroidetes_X(0.9508),c:Bacteroidia(0.9318),o:Flavobacteriales(0.6243),f:Crocinitomicaceae(0.1686),g:Fluviicola(0.0202),s:Fluviicola_sp.(0.0024)	+	k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia
