Ga0453966|Ga0453966_0000320 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.8600),d:PVC(0.5504),p:Verrucomicrobia-Verrucomicrobia_X(0.3468),c:Verrucomicrobiae(0.2185),o:Pedosphaerales(0.0502),f:Pedosphaeraceae(0.0116),g:Pedosphaeraceae_X(0.0016),s:Pedosphaeraceae_X_sp.(0.0002)	+	k:Bacteria
Ga0453966|Ga0453966_0000618 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9700),d:PVC(0.9215),p:Planctomycetes-Planctomycetes_X(0.8662),c:Planctomycetacia(0.8142),o:Planctomycetales(0.6921),f:Schlesneriaceae(0.4845),g:Planctopirus(0.3391),s:Planctopirus_sp.(0.2374)	+	k:Bacteria,d:PVC,p:Planctomycetes-Planctomycetes_X,c:Planctomycetacia
Ga0453966|Ga0453966_0000568 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:TSAR:plas(1.0000),p:Stramenopiles:plas-Gyrista:plas(1.0000),c:Mediophyceae:plas(0.8900),o:Thalassiosirales:plas(0.5073),f:Thalassiosiraceae:plas(0.2283),g:Thalassiosira:plas(0.0982),s:Thalassiosira_pseudonana:plas(0.0265)	+	k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas,c:Mediophyceae:plas
Ga0453966|Ga0453966_0000677 E Predicted Eukaryotic  rRNA (2618 bp) From domain V1l to V9l on complementary strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Alveolata-Perkinsea(0.9500),c:Perkinsida(0.9025),o:Perkinsida_X(0.8574),f:Perkinsida_XX(0.8145),g:Perkinsida_XXX(0.7738),s:Perkinsida_XXX_sp.(0.7351)	+	k:Eukaryota,d:TSAR,p:Alveolata-Perkinsea,c:Perkinsida,o:Perkinsida_X,f:Perkinsida_XX
Ga0453966|Ga0453966_0001021 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9800),d:Terrabacteria(0.9604),p:Actinobacteria-Actinobacteria_X(0.9412),c:Acidimicrobiia(0.8000),o:Microtrichales(0.5520),f:Microtrichales_X(0.2042),g:Microtrichales_XX(0.0756),s:Microtrichales_XX_sp.(0.0280)	+	k:Bacteria,d:Terrabacteria,p:Actinobacteria-Actinobacteria_X,c:Acidimicrobiia
Ga0453966|Ga0453966_0001267 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(0.7400),d:Archaeplastida:plas(0.5032),p:Chlorophyta:plas-Chlorophyta_X:plas(0.3271),c:Chlorophyceae:plas(0.1472),o:Chlamydomonadales:plas(0.0662),f:Chlamydomonadales_X:plas(0.0298),g:Dunaliella:plas(0.0060),s:Dunaliella_salina:plas(0.0010)	+	
Ga0453966|Ga0453966_0001401 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:Archaeplastida:plas(1.0000),p:Chlorophyta:plas-Chlorophyta_X:plas(0.9900),c:Trebouxiophyceae:plas(0.9801),o:Chlorellales:plas(0.8625),f:Chlorellales_X:plas(0.6469),g:Chlorella:plas(0.2717),s:Chlorella_sp.:plas(0.0951)	+	k:Eukaryota:plas,d:Archaeplastida:plas,p:Chlorophyta:plas-Chlorophyta_X:plas,c:Trebouxiophyceae:plas,o:Chlorellales:plas
Ga0453966|Ga0453966_0001999 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9700),d:PVC(0.8633),p:Verrucomicrobia-Verrucomicrobia_X(0.7597),c:Verrucomicrobiae(0.6685),o:Verrucomicrobiales(0.4145),f:Verrucomicrobiaceae(0.1492),g:Verrucomicrobiaceae_X(0.0537),s:Verrucomicrobiaceae_X_sp.(0.0193)	+	k:Bacteria,d:PVC
Ga0453966|Ga0453966_0002770 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.5700),d:TSAR(0.2223),p:Stramenopiles-Gyrista(0.0489),c:Bacillariophyceae(0.0103),o:Bacillariales(0.0020),f:Bacillariaceae(0.0004),g:Fragilariopsis(0.0001),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0453966|Ga0453966_0003284 E Predicted Eukaryotic  rRNA (1089 bp) From domain V5r to V5r on main strand	k:Bacteria(1.0000),d:Terrabacteria(1.0000),p:Actinobacteria-Actinobacteria_X(1.0000),c:Acidimicrobiia(1.0000),o:Microtrichales(1.0000),f:Ilumatobacteraceae(1.0000),g:CL50029_marine_group(1.0000),s:CL50029_marine_group_sp.(1.0000)	+	k:Bacteria,d:Terrabacteria,p:Actinobacteria-Actinobacteria_X,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:CL50029_marine_group,s:CL50029_marine_group_sp.
Ga0453966|Ga0453966_0003718 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9300),d:FCB(0.6975),p:Bacteroidetes-Bacteroidetes_X(0.5231),c:Bacteroidia(0.3871),o:Chitinophagales(0.2052),f:Saprospiraceae(0.0759),g:Saprospiraceae_X(0.0137),s:Saprospiraceae_X_sp.(0.0025)	+	k:Bacteria
Ga0453966|Ga0453966_0003701 E Predicted Eukaryotic  rRNA (1741 bp) From domain V1l to V9r on main strand	k:Eukaryota(1.0000),d:Obazoa(1.0000),p:Opisthokonta-Metazoa(1.0000),c:Rotifera(1.0000),o:Rotifera_X(1.0000),f:Rotifera_XX(1.0000),g:Ptygura(0.3800),s:Ptygura_libera(0.0836)	+	k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Rotifera,o:Rotifera_X,f:Rotifera_XX
Ga0453966|Ga0453966_0004557 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Bacteria(0.9500),d:PVC(0.8265),p:Planctomycetes-Planctomycetes_X(0.7108),c:Planctomycetacia(0.6113),o:Isosphaerales(0.4523),f:Isosphaeraceae(0.3347),g:Singulisphaera(0.0904),s:Singulisphaera_sp.(0.0244)	+	k:Bacteria,d:PVC
