Ga0453666|Ga0453666_0001560 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:PVC(1.0000),p:Planctomycetes-Planctomycetes_X(1.0000),c:Planctomycetacia(1.0000),o:Planctomycetales(0.9900),f:Rubinisphaeraceae(0.9702),g:Rubinisphaeraceae_X(0.9411),s:Rubinisphaeraceae_X_sp.(0.9129)	+	k:Bacteria,d:PVC,p:Planctomycetes-Planctomycetes_X,c:Planctomycetacia,o:Planctomycetales,f:Rubinisphaeraceae,g:Rubinisphaeraceae_X,s:Rubinisphaeraceae_X_sp.
Ga0453666|Ga0453666_0000173 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.1800),d:TSAR(0.0180),p:Stramenopiles-Gyrista(0.0007),c:Bacillariophyceae(0.0000),o:Bacillariales(0.0000),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0453666|Ga0453666_0000018 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Eukaryota:plas(0.9900),d:Archaeplastida:plas(0.9405),p:Chlorophyta:plas-Chlorophyta_X:plas(0.8182),c:Chlorophyceae:plas(0.2700),o:Chlamydomonadales:plas(0.0891),f:Coccomyxaceae:plas(0.0285),g:Coccomyxaceae_X:plas(0.0086),s:Coccomyxaceae_X_sp.:plas(0.0026)	+	k:Eukaryota:plas,d:Archaeplastida:plas,p:Chlorophyta:plas-Chlorophyta_X:plas
Ga0453666|Ga0453666_0000749 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on main strand	k:Eukaryota:plas(1.0000),d:TSAR:plas(1.0000),p:Stramenopiles:plas-Gyrista:plas(1.0000),c:Mediophyceae:plas(0.8800),o:Thalassiosirales:plas(0.5720),f:Thalassiosiraceae:plas(0.3260),g:Thalassiosira:plas(0.1793),s:Thalassiosira_pseudonana:plas(0.0574)	+	k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas,c:Mediophyceae:plas
Ga0453666|Ga0453666_0002457 E Predicted Eukaryotic  rRNA (1714 bp) From domain V5r to V5r on complementary strand	k:Bacteria(1.0000),d:PVC(1.0000),p:Verrucomicrobia-Verrucomicrobia_X(1.0000),c:Verrucomicrobiae(1.0000),o:Verrucomicrobiales(1.0000),f:Rubritaleaceae(1.0000),g:Luteolibacter(1.0000),s:Luteolibacter_sp.(1.0000)	+	k:Bacteria,d:PVC,p:Verrucomicrobia-Verrucomicrobia_X,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Rubritaleaceae,g:Luteolibacter,s:Luteolibacter_sp.
Ga0453666|Ga0453666_0002846 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on complementary strand	k:Eukaryota(0.5800),d:TSAR(0.2320),p:Stramenopiles-Gyrista(0.0603),c:Bacillariophyceae(0.0151),o:Bacillariales(0.0033),f:Bacillariaceae(0.0007),g:Fragilariopsis(0.0002),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0453666|Ga0453666_0002570 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Eukaryota:plas(0.9500),d:TSAR:plas(0.7600),p:Stramenopiles:plas-Gyrista:plas(0.6080),c:Phaeophyceae:plas(0.1885),o:Phaeophyceae_X:plas(0.0584),f:Phaeophyceae_XX:plas(0.0181),g:Phaeophyceae_XXX:plas(0.0056),s:Phaeophyceae_XXX_sp.:plas(0.0017)	+	k:Eukaryota:plas
Ga0453666|Ga0453666_0003020 E Predicted Eukaryotic  rRNA (2039 bp) From domain V5r to V5r on main strand	k:Eukaryota(0.3700),d:TSAR(0.0851),p:Stramenopiles-Gyrista(0.0068),c:Bacillariophyceae(0.0005),o:Bacillariales(0.0000),f:Bacillariaceae(0.0000),g:Fragilariopsis(0.0000),s:Fragilariopsis_kerguelensis(0.0000)	+	
Ga0453666|Ga0453666_0003476 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Bacteria(0.9200),d:PVC(0.7636),p:Planctomycetes-Planctomycetes_X(0.6262),c:Planctomycetacia(0.5072),o:Gemmatales(0.3347),f:Gemmataceae(0.2209),g:Gemmataceae_X(0.1038),s:Gemmataceae_X_sp.(0.0488)	+	k:Bacteria
Ga0453666|Ga0453666_0003001 E Predicted Eukaryotic  rRNA (2649 bp) From domain V1l to V9l on complementary strand	k:Eukaryota(1.0000),d:TSAR(0.9800),p:Stramenopiles-Bigyra(0.8820),c:Bicoecea(0.7497),o:Bicoecales(0.6223),f:Bicoecaceae(0.5165),g:Bicoecaceae_X(0.4287),s:Bicoecaceae_X_sp.(0.3558)	+	k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra
Ga0453666|Ga0453666_0003401 E Predicted Eukaryotic  rRNA (2618 bp) From domain V1l to V9l on complementary strand	k:Eukaryota(1.0000),d:TSAR(1.0000),p:Alveolata-Perkinsea(0.9500),c:Perkinsida(0.9025),o:Perkinsida_X(0.8574),f:Perkinsida_XX(0.8145),g:Perkinsida_XXX(0.7738),s:Perkinsida_XXX_sp.(0.7351)	+	k:Eukaryota,d:TSAR,p:Alveolata-Perkinsea,c:Perkinsida,o:Perkinsida_X,f:Perkinsida_XX
Ga0453666|Ga0453666_0003571 E Predicted Eukaryotic  rRNA (2041 bp) From domain V5r to V5r on complementary strand	k:Eukaryota:plas(0.7800),d:Archaeplastida:plas(0.5538),p:Chlorophyta:plas-Chlorophyta_X:plas(0.3821),c:Chlorophyceae:plas(0.1987),o:Chlamydomonadales:plas(0.0974),f:Chlamydomonadales_X:plas(0.0477),g:Chlamydomonas:plas(0.0143),s:Chlamydomonas_moewusii:plas(0.0017)	+	
